time,lat,lon,NO2,name,Shrubs_3000,Shrubs_6000,Shrubs_9000,Herbaceous_vegetation_3000,Herbaceous_vegetation_6000,Herbaceous_vegetation_9000,Cultivated_and_managed_vegetation/agriculture_3000,Cultivated_and_managed_vegetation/agriculture_6000,Cultivated_and_managed_vegetation/agriculture_9000,Urban/built_up_3000,Urban/built_up_6000,Urban/built_up_9000,Bare/sparse_vegetation_3000,Bare/sparse_vegetation_6000,Bare/sparse_vegetation_9000,Snow_and_ice_3000,Snow_and_ice_6000,Snow_and_ice_9000,Permanent_water_bodies_3000,Permanent_water_bodies_6000,Permanent_water_bodies_9000,Herbaceous_wetland_3000,Herbaceous_wetland_6000,Herbaceous_wetland_9000,Moss_and_lichen_3000,Moss_and_lichen_6000,Moss_and_lichen_9000,Close_forest_3000,Close_forest_6000,Close_forest_9000,Open_forest_3000,Open_forest_6000,Open_forest_9000,"Oceans,seas_3000","Oceans,seas_6000","Oceans,seas_9000",NDVI_3000,NDVI_6000,NDVI_9000,S5P_NO2_3000,S5P_NO2_6000,S5P_NO2_9000,temperature_3000,temperature_6000,temperature_9000,wind_speed_3000,wind_speed_6000,wind_speed_9000,relative_humidity_3000,relative_humidity_6000,relative_humidity_9000,pressure_3000,pressure_6000,pressure_9000,planetary_boundary_layer_height[pblh]_3000,planetary_boundary_layer_height[pblh]_6000,planetary_boundary_layer_height[pblh]_9000,dewpoint_temperature_(dpt)_3000,dewpoint_temperature_(dpt)_6000,dewpoint_temperature_(dpt)_9000,road_density_3000,road_density_6000,road_density_9000,population_density_3000,population_density_6000,population_density_9000
7/8/2019,21.0074,105.8358,27.2625,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2821779085530175,0.33794751048088073,0.39049792897944546,1.3311214733900832e-05,1.3311214733904286e-05,1.5294308890105266e-05,31.158733579795808,31.16577415465377,31.164571022477038,3.6589686605503733,3.5880338954913897,3.582308696238419,64.1880476211922,64.26625946052373,64.32844559033876,99734.50520822738,99733.16249994277,99733.52295912529,568.87698025215,615.7095385737717,631.2784610668159,26.00416666663821,26.08209999996703,26.048887755087463,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
7/9/2019,21.0074,105.8358,34.96666667,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2821779085530175,0.33794751048088073,0.39049792897944546,1.1247148717252742e-05,1.1247148717254963e-05,1.1247148717255007e-05,26.699792014227974,26.726475295997226,26.783273074077442,4.70042037962897,4.656473236078163,4.641785699489874,84.68841637531295,84.79900512706489,84.87623440495179,99949.88541682561,99948.68625003815,99947.66135213814,568.87698025215,615.7095385737717,631.2784610668159,26.00416666663821,26.08209999996703,26.048887755087463,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
7/10/2019,21.0074,105.8358,34.72916667,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2821779085530175,0.33794751048088073,0.39049792897944546,1.142204974769529e-05,1.1422049747693563e-05,1.1422049747693654e-05,26.699792014227974,26.726475295997226,26.783273074077442,2.2456094423994526,2.2983885383652525,2.378996498733094,86.66292487250433,86.50724670404568,86.15269781616801,100081.2447915607,100080.28562494279,100078.15704716468,272.1526896154715,267.73646911591294,270.9891413473049,26.00416666663821,26.08209999996703,26.048887755087463,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
7/11/2019,21.0074,105.8358,41.0125,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2821779085530175,0.33794751048088073,0.39049792897944546,1.0991040686938706e-05,1.0991040686911812e-05,1.0991040686911768e-05,29.44592899741191,29.49183441160247,29.507137415374686,2.2456094423994526,2.2983885383652525,2.378996498733094,78.04383934868707,77.70257263185457,77.37309156141566,100127.67013899486,100125.85062490463,100124.91087373422,615.5739339205126,615.6287084962428,615.0261977847894,26.00416666663821,26.08209999996703,26.048887755087463,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
7/12/2019,21.0074,105.8358,31.97916667,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2821779085530175,0.33794751048088073,0.39049792897944546,3.777198271486753e-05,3.6134609563100994e-05,3.018055872774191e-05,30.381800333710594,30.398978271484374,30.387996556798033,3.4010496139558706,3.437757291792659,3.5407373418601478,71.48199971532449,70.97018707294018,71.15425327855485,100041.87239583333,100039.47218746186,100038.64779973516,658.3558010529313,639.4026928712427,679.8457105993768,26.089270833388177,26.167457499993034,26.20369260203882,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
7/13/2019,21.0074,105.8358,40.18333333,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2821779085530175,0.33794751048088073,0.39049792897944546,1.350808753911951e-05,1.3508087539095825e-05,1.35080875390893e-05,30.309625413682724,30.30591506956145,30.298426258311206,4.045541339434243,4.07013374327682,4.059322960516177,72.16506195073534,72.14514160171152,72.10962770435465,100041.87239583333,100039.47218746186,100038.64779973516,671.2334391255346,656.0579907220603,648.5741988193928,26.089270833388177,26.167457499993034,26.20369260203882,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
7/14/2019,21.0074,105.8358,45.35833333,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2821779085530175,0.33794751048088073,0.39049792897944546,1.1226920391442055e-05,1.1226920391449457e-05,1.1226920391458295e-05,30.309625413682724,30.30591506956145,30.298426258311206,3.3086520300971136,3.3246521091507746,3.4270506683649136,84.93608856195998,85.13032409662381,85.0698323152218,99684.04340283076,99682.50343755721,99682.12755102041,329.7816196013656,326.9333911134303,335.1287804430693,26.089270833388177,26.167457499993034,26.20369260203882,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
7/15/2019,21.0074,105.8358,52.1875,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2821779085530175,0.33794751048088073,0.39049792897944546,1.4682073205886227e-05,1.4682073205887213e-05,1.468207320588522e-05,29.73801612854004,29.747166137695313,29.798337274663417,3.0654790136613883,3.0838759899151045,3.118889643222673,80.03588867203023,80.11278839131818,79.94093867725864,99596.41145838631,99594.08999994278,99593.19547191932,572.5485500763688,576.3543286126852,595.5554124482584,24.98507638888744,24.9875475000171,24.990901785717366,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
7/16/2019,21.0074,105.8358,47.97916667,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2821779085530175,0.33794751048088073,0.39049792897944546,1.2338002872036569e-05,1.4416830923886792e-05,1.6580509100288734e-05,30.33768759836029,30.309897384643556,30.298672111671685,4.922368208567302,4.8757844352687245,4.866394714429756,77.35397338877536,77.56191711427644,77.52887601269485,99770.19097216924,99768.27156248092,99768.59853312434,825.9478488494125,836.5101879878342,836.6102631238042,24.612618055608536,24.622982499976644,24.598878826523123,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
7/17/2019,21.0074,105.8358,38.01666667,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2821779085530175,0.33794751048088073,0.39049792897944546,1.4276198905606287e-05,1.4276198905585069e-05,1.4276198905591686e-05,30.492172877045554,30.43308181764558,30.416577358696877,4.957458602057563,4.980419940947322,5.031643906417564,77.35397338877536,77.56191711427644,77.52887601269485,99818.35937510597,99816.93468765258,99816.95966205791,743.3719482413596,729.4250707998872,728.9626713959234,26.119979166658595,26.234992500008083,26.340292091828257,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
7/18/2019,21.0074,105.8358,40.41666667,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2821779085530175,0.33794751048088073,0.39049792897944546,1.655569588552039e-05,1.6555695885513977e-05,1.655569588552467e-05,30.141727023706252,30.16586151129566,30.184156340033727,3.2562593354119196,3.26572637557867,3.3306825501536617,82.19995371485129,82.36024230958894,82.47113831184463,99818.35937510597,99816.93468765258,99816.95966205791,497.715833876282,515.7301611328126,521.8629387061359,27.386708333376898,27.41109500000719,27.378640306129938,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
7/19/2019,21.0074,105.8358,40.82916667,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2821779085530175,0.33794751048088073,0.39049792897944546,1.679972867230095e-05,1.6799728672305393e-05,1.6799728672307747e-05,30.940881305244854,30.928317260760814,30.911457918142442,3.2562593354119196,3.26572637557867,3.3306825501536617,82.19995371485129,82.36024230958894,82.47113831184463,99852.86979177262,99851.15874996185,99850.74553573375,497.715833876282,515.7301611328126,521.8629387061359,27.386708333376898,27.41109500000719,27.378640306129938,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
7/20/2019,21.0074,105.8358,33.9,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2821779085530175,0.33794751048088073,0.39049792897944546,1.5402926407904873e-05,1.540292640791918e-05,1.5841105945059413e-05,30.13030030992296,30.104168548583985,30.079547765317887,3.2562593354119196,3.26572637557867,3.3306825501536617,85.3456954957607,85.46911926265805,85.64047069934064,99968.76215288375,99967.22812505723,99966.20376277456,598.8775227872861,576.760291748494,545.9675355250282,26.916208333374623,26.904835000052117,26.908528061260526,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
7/21/2019,21.0074,105.8358,37.95416667,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22971253759331173,0.28168363869190216,0.3282313483710192,2.4513529072931225e-05,3.4304378772285206e-05,4.040488742940842e-05,29.348438686820575,29.312467956552283,29.2767669522175,7.06810553868935,6.9978070259059315,6.906743399949141,88.38040669769462,88.52185272235424,88.6742419809274,99844.89409722222,99843.92062498092,99844.01992978856,358.8618842235042,359.7356579591334,358.21976330830734,26.916208333374623,26.904835000052117,26.908528061260526,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
7/22/2019,21.0074,105.8358,39.94166667,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22971253759331173,0.28168363869190216,0.3282313483710192,0.00013939327219689466,0.0001221755026506166,9.370685105918863e-05,29.348438686820575,29.312467956552283,29.2767669522175,7.06810553868935,6.9978070259059315,6.906743399949141,88.38040669769462,88.52185272235424,88.6742419809274,99464.75434027778,99464.16687503815,99462.25765308068,527.644063314216,527.1130554194748,525.7063013189758,26.22638194451833,26.244617500049063,26.281059949003083,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
7/23/2019,21.0074,105.8358,44.4,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22971253759331173,0.28168363869190216,0.3282313483710192,1.556158419646625e-05,2.269620879645995e-05,2.4631130493510005e-05,27.21014912923177,27.24908355713822,27.266287433838812,9.00980387793647,8.985648345951923,8.953487513019057,91.40568203391094,91.110070800744,90.777173256359,99147.7326388359,99153.9453125,99160.20089283767,720.2557101779514,722.8897192384303,741.0929640165854,24.8327361111167,24.828625000012106,24.82786989796251,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
7/24/2019,21.0074,105.8358,50.375,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22971253759331173,0.28168363869190216,0.3282313483710192,1.576128201917647e-05,1.5761282019184363e-05,1.57612820191956e-05,26.47764714558919,26.465592651357873,26.46025396850226,9.00980387793647,8.985648345951923,8.953487513019057,91.40568203391094,91.110070800744,90.777173256359,99265.92795128292,99259.513125,99257.32971938775,720.2557101779514,722.8897192384303,741.0929640165854,24.8327361111167,24.828625000012106,24.82786989796251,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
7/25/2019,21.0074,105.8358,53.08333333,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22971253759331173,0.28168363869190216,0.3282313483710192,1.5152726668262359e-05,1.5152726668303806e-05,1.5152726668288037e-05,29.843648698672446,29.849243850708007,29.840343825690145,5.533539507127393,5.5316652297996916,5.516351631710101,71.04053327762004,71.02736694326624,71.12509108557157,99962.09201388889,99959.36437498093,99959.03411988822,693.6219211166931,684.7484838870167,685.2208501077732,23.599101851879688,23.594890000019223,23.624903061229983,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
7/26/2019,21.0074,105.8358,48.77083333,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22971253759331173,0.28168363869190216,0.3282313483710192,1.5014878817621992e-05,2.7440733216002045e-05,2.8008178593080236e-05,30.66777483619646,30.619679565392435,30.59453049481951,5.533539507127393,5.5316652297996916,5.516351631710101,62.91142527267544,63.32726959221065,63.69979819463452,100108.87499994702,100106.74437507629,100105.49952170314,693.6219211166931,684.7484838870167,685.2208501077732,23.04909722214668,23.05451499997638,23.076548469378803,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
7/27/2019,21.0074,105.8358,39.95416667,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22971253759331173,0.28168363869190216,0.3282313483710192,1.3665515290411317e-05,1.576207169010857e-05,1.6957039232620537e-05,29.608704884872875,29.601073837308213,29.620124194091566,3.2441976865067974,3.1513261413550935,3.025481511132521,65.13768429226346,65.27686187740416,65.34704418572578,100108.87499994702,100106.74437507629,100105.49952170314,648.2344835065305,635.4766992184519,625.3990540794116,21.842541666636762,21.86459499996621,21.902936224457427,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
7/28/2019,21.0074,105.8358,43.53333333,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22971253759331173,0.28168363869190216,0.3282313483710192,1.3653366644877312e-05,1.3653366644850173e-05,1.3653366644837032e-05,29.608704884872875,29.601073837308213,29.620124194091566,3.2441976865067974,3.1513261413550935,3.025481511132521,65.13768429226346,65.27686187740416,65.34704418572578,100075.60416677262,100074.37562498092,100074.27582905244,510.90134005993605,512.0839086914062,511.170687305684,24.580847222267444,24.566345000015573,24.593461734710775,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
7/29/2019,21.0074,105.8358,41.38333333,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22971253759331173,0.28168363869190216,0.3282313483710192,1.6321716351550305e-05,1.6321716351561655e-05,1.632171635157271e-05,29.02778985767832,29.020804367018865,28.969055876444685,3.2441976865067974,3.1513261413550935,3.025481511132521,75.8356577555856,75.88772369382903,75.52176277002091,100040.07986121708,100040.87281253815,100043.58482146749,603.6492241757611,598.344667969048,595.4717307580369,24.57328935183964,24.582810833322196,24.541974914951574,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
7/30/2019,21.0074,105.8358,45.84166667,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22971253759331173,0.28168363869190216,0.3282313483710192,1.5411767378083043e-05,1.54117673780485e-05,1.5411767378070707e-05,29.02778985767832,29.020804367018865,28.969055876444685,3.895958794491081,3.891306715022074,3.858622409866016,82.84533521879672,82.90000183103606,83.16292042635875,100040.07986121708,100040.87281253815,100043.58482146749,576.7945081918604,564.6430688473582,540.3786434255236,24.57328935183964,24.582810833322196,24.541974914951574,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
7/31/2019,21.0074,105.8358,40.2625,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22971253759331173,0.28168363869190216,0.3282313483710192,3.224733970194935e-05,2.689256942542073e-05,2.6586835933167003e-05,28.783475240019875,28.776881103459747,28.78906697641146,4.0695785416497126,4.065831661226693,4.090899029557773,81.67843458387587,81.88437927242369,81.96721649170873,99865.92100673252,99866.4359375,99865.71986605196,513.0474107526243,500.429628905952,505.37370891998313,25.193583333308602,25.2260499999905,25.223882653030604,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
8/1/2019,21.0074,105.8358,48.45833333,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.298280225859748,0.3520369124412537,0.40112834743091036,1.3461833377877616e-05,1.3461833377883537e-05,1.3461833377898763e-05,27.087791230969337,27.104674911499025,27.127982159050145,7.702310244242351,7.606766166684683,7.484914838050122,80.17331441253837,80.46636779790744,80.4713159678884,99515.84895828034,99515.54624994278,99514.59725765306,837.9662543411056,773.9710229498148,718.2853555486214,24.130548611141016,24.195144166679434,24.22304294218759,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
8/2/2019,21.0074,105.8358,44.48333333,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.298280225859748,0.3520369124412537,0.40112834743091036,1.3882497846247807e-05,1.3882497846289254e-05,1.3882497846289345e-05,27.087791230969337,27.104674911499025,27.127982159050145,6.591387642754449,6.597739181495272,6.682511728629945,80.17331441253837,80.46636779790744,80.4713159678884,99515.84895828034,99515.54624994278,99514.59725765306,837.9662543411056,773.9710229498148,718.2853555486214,24.689211805551572,24.671976249984,24.668707270405676,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
8/3/2019,21.0074,105.8358,29.67916667,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.298280225859748,0.3520369124412537,0.40112834743091036,1.5303078934911537e-05,1.530307893493621e-05,1.5303078934933943e-05,27.087791230969337,27.104674911499025,27.127982159050145,11.22825368244796,11.24895740509499,11.297707363053187,87.95851898188185,87.86775207521394,87.78716028954035,98879.14236105813,98881.38874998092,98880.89078450689,1230.9764404288596,1219.1928759771586,1186.403041295555,24.678208333336645,24.672488333334524,24.66701785713944,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
8/4/2019,21.0074,105.8358,37.15416667,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.298280225859748,0.3520369124412537,0.40112834743091036,1.2496138548330945e-05,1.249613854835907e-05,1.2496138548358889e-05,27.842023001802673,27.792798461942002,27.758935305579776,6.788471486839828,6.750427227041218,6.686091802567624,88.39121585422092,88.50818115232512,88.647268489925,98879.14236105813,98881.38874998092,98880.89078450689,620.2559475377202,633.9949438470602,650.2692036536731,25.543625000010554,25.53726500001736,25.53291071429421,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
8/5/2019,21.0074,105.8358,44.96666667,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.298280225859748,0.3520369124412537,0.40112834743091036,1.5136968223651416e-05,1.513696822364352e-05,1.5136968223657207e-05,28.363050248887802,28.300778198242188,28.282802854265487,5.082929611186652,5.091332664475776,5.0988651392298365,86.28531138086691,86.50582458486781,86.566119135538,99894.11545154784,99893.84781253815,99894.22991066563,577.3711886935764,557.1461962889135,547.8145639849256,25.854736111113905,25.845265000029467,25.83242091838964,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
8/6/2019,21.0074,105.8358,42.2625,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.298280225859748,0.3520369124412537,0.40112834743091036,5.261678099764843e-05,4.6100242385991306e-05,3.900501405438476e-05,28.918723424275715,28.866880569448696,28.83598981584346,3.9422323968804753,3.8728597831807563,3.789119530698446,86.28531138086691,86.50582458486781,86.566119135538,99894.11545154784,99893.84781253815,99894.22991066563,563.8752577031652,545.0152429206669,526.6318652093106,26.02298263887254,26.009013749985023,26.00351211734648,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
8/7/2019,21.0074,105.8358,49.40833333,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.298280225859748,0.3520369124412537,0.40112834743091036,3.728507407753224e-05,4.274369093042907e-05,4.8691946274854195e-05,29.50672658287092,29.481671600360425,29.49261575816104,3.169531371858385,3.118598737716675,3.0632662578498975,76.19879319932726,76.22017028801143,76.23167326009585,99799.79687494702,99798.48468740463,99798.08769137519,563.8752577031652,545.0152429206669,526.6318652093106,26.02298263887254,26.009013749985023,26.00351211734648,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
8/8/2019,21.0074,105.8358,49.3375,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.298280225859748,0.3520369124412537,0.40112834743091036,4.1788066452361524e-05,3.973161712862438e-05,3.6691567334339635e-05,30.834044774295762,30.823805618230253,30.827701802118398,1.7565107477971145,1.7614949607860764,1.7988619317790038,76.19879319932726,76.22017028801143,76.23167326009585,99692.2083334393,99690.5578125,99689.3005421113,589.5614827478098,590.0919384767116,596.2431839924229,27.20834374999524,27.225943750005683,27.149282525506166,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
8/9/2019,21.0074,105.8358,39.79166667,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.298280225859748,0.3520369124412537,0.40112834743091036,8.185242991621945e-05,7.123787687254968e-05,6.370113479650606e-05,28.951347139172462,28.939125061091037,28.93701786899521,1.2979209555584628,1.3620962762821,1.4247772936870782,89.00141398106805,89.22754669185728,89.08882810629676,99627.63454877006,99625.39343757629,99624.34741718916,287.51177639472814,301.40755248993634,304.74414498503415,27.20834374999524,27.225943750005683,27.149282525506166,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
8/10/2019,21.0074,105.8358,45.2,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.298280225859748,0.3520369124412537,0.40112834743091036,1.754530360382262e-05,1.7545303603863084e-05,1.754530360387876e-05,28.951347139172462,28.939125061091037,28.93701786899521,1.2979209555584628,1.3620962762821,1.4247772936870782,85.1089528400658,85.29034149171784,85.3320253333457,99598.8541665607,99596.88218746186,99594.00191328477,420.09078640407984,437.1563427737355,439.9902225416534,26.202250000011798,26.29220999999903,26.392719387753903,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
8/11/2019,21.0074,105.8358,42.4125,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.298280225859748,0.3520369124412537,0.40112834743091036,1.5339037247732693e-05,2.675820748906599e-05,3.039222332155326e-05,30.323417663651828,30.344809951810166,30.351078967677847,1.2979209555584628,1.3620962762821,1.4247772936870782,85.1089528400658,85.29034149171784,85.3320253333457,99599.6545138359,99598.58124996185,99597.91820787897,420.09078640407984,437.1563427737355,439.9902225416534,26.202250000011798,26.29220999999903,26.392719387753903,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
8/12/2019,21.0074,105.8358,39.14583333,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.298280225859748,0.3520369124412537,0.40112834743091036,1.438069368686623e-05,2.507639131976269e-05,3.3216562340669806e-05,32.60573832188837,32.56867568967864,32.54595923909861,3.4664082527160645,3.4013714694965165,3.3787635345812603,62.319790734081636,62.486835632342846,62.484898547698954,99599.6545138359,99598.58124996185,99597.91820787897,634.7789577899707,625.4446264648437,612.7721644811028,25.847427083334573,25.849593749998604,25.84216517857537,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
8/13/2019,21.0074,105.8358,35.88333333,KimLien,0,0,0,0,0,0,7,19,30,2,5,15,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.298280225859748,0.3520369124412537,0.40112834743091036,5.779130784310126e-05,6.40374750583872e-05,6.207635156149014e-05,32.60573832188837,32.56867568967864,32.54595923909861,3.4664082527160645,3.4013714694965165,3.3787635345812603,62.319790734081636,62.486835632342846,62.484898547698954,99879.11284732819,99877.5500000763,99876.74154977409,561.629218209121,556.2696557621658,549.06550068834,24.723687499987946,24.80072749999119,24.806391581622123,4619.4821777331335,2905.876503906101,2160.8898794987826,263.503783331977,136.65976107053402,89.11209299544505
